date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2016-01-03T00:00:00+1000,3/01/2016,0:00:00,1.45E+09,28.0656,133.4171,45.6065,28.7603,27.9844,28.8766,
2016-01-04T00:00:00+1000,4/01/2016,0:00:00,1.45E+09,28.3103,124.9624,0.3375,28.6982,28.0878,36.6011,
2016-01-05T00:00:00+1000,5/01/2016,0:00:00,1.45E+09,28.4547,124.6664,0.3397,28.7102,28.2163,37.7854,
2016-01-06T00:00:00+1000,6/01/2016,0:00:00,1.45E+09,28.7622,120.2514,0.2979,28.6889,28.2648,31.0841,
2016-01-07T00:00:00+1000,7/01/2016,0:00:00,1.45E+09,28.9681,116.5632,0.2761,28.6979,28.2871,23.9866,
2016-01-08T00:00:00+1000,8/01/2016,0:00:00,1.45E+09,29.3004,105.3979,0.2648,28.7128,28.3093,23.8984,
2016-01-09T00:00:00+1000,9/01/2016,0:00:00,1.45E+09,28.9588,170.1535,0.2269,28.7335,28.3959,19.6781,
2016-01-10T00:00:00+1000,10/01/2016,0:00:00,1.45E+09,28.843,181.9722,0.2422,28.7366,28.621,21.7361,
2016-01-11T00:00:00+1000,11/01/2016,0:00:00,1.45E+09,28.8331,194.9382,0.2319,28.7391,28.7017,35.037,
2016-01-12T00:00:00+1000,12/01/2016,0:00:00,1.45E+09,28.8058,185.4092,0.2271,28.7366,28.7433,38.6433,
2016-01-13T00:00:00+1000,13/01/2016,0:00:00,1.45E+09,28.8528,176.7894,0.2106,28.7024,28.7329,43.6912,
2016-03-27T00:00:00+1000,27/03/2016,0:00:00,1.46E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-03-28T00:00:00+1000,28/03/2016,0:00:00,1.46E+09,28.4013,225.3454,0.1142,29.0816,28.7046,34.7416,
2016-03-29T00:00:00+1000,29/03/2016,0:00:00,1.46E+09,28.7718,244.6071,0.0905,29.1176,28.7021,23.3668,
2016-03-30T00:00:00+1000,30/03/2016,0:00:00,1.46E+09,28.8213,161.1688,0.0896,29.0997,28.7094,22.2694,
2016-03-31T00:00:00+1000,31/03/2016,0:00:00,1.46E+09,28.8035,126.7746,0.118,29.0633,28.7402,24.6411,
2016-04-01T00:00:00+1000,1/04/2016,0:00:00,1.46E+09,28.7686,187.9061,0.1182,29.1398,28.7488,28.8935,
2016-04-02T00:00:00+1000,2/04/2016,0:00:00,1.46E+09,Not available,214.3408,0.1431,29.2301,28.716,29.4305,
2016-04-03T00:00:00+1000,3/04/2016,0:00:00,1.46E+09,Not available,217.1461,0.1861,29.2644,28.6588,27.4579,
2016-04-04T00:00:00+1000,4/04/2016,0:00:00,1.46E+09,Not available,228.0357,0.2435,29.2764,28.5552,27.1756,
2016-04-05T00:00:00+1000,5/04/2016,0:00:00,1.46E+09,Not available,217.0741,0.2678,29.3101,28.4329,18.3227,
2016-04-06T00:00:00+1000,6/04/2016,0:00:00,1.46E+09,Not available,218.6688,0.2947,29.3023,28.3098,20.4004,
2016-04-07T00:00:00+1000,7/04/2016,0:00:00,1.46E+09,Not available,225.2924,0.3103,29.2879,28.1413,8.7761,
2016-04-08T00:00:00+1000,8/04/2016,0:00:00,1.46E+09,Not available,219,0.2781,29.2241,27.9968,10.8787,
2016-04-09T00:00:00+1000,9/04/2016,0:00:00,1.46E+09,Not available,212.8723,0.2447,29.2098,27.9171,13.0473,
2016-04-10T00:00:00+1000,10/04/2016,0:00:00,1.46E+09,Not available,218.8319,0.207,29.1543,27.8884,9.8727,
2016-04-11T00:00:00+1000,11/04/2016,0:00:00,1.46E+09,Not available,213.5246,0.1572,29.1405,27.8815,14.725,
2016-04-12T00:00:00+1000,12/04/2016,0:00:00,1.46E+09,Not available,247.0793,0.1435,29.1293,27.8749,16.4223,
2016-04-13T00:00:00+1000,13/04/2016,0:00:00,1.46E+09,Not available,303.8403,0.2564,29.2475,27.7894,12.2881,
2016-04-14T00:00:00+1000,14/04/2016,0:00:00,1.46E+09,Not available,310.7385,0.4011,29.3435,27.6414,2.2856,
2016-04-15T00:00:00+1000,15/04/2016,0:00:00,1.46E+09,Not available,314.1133,0.3821,29.3714,27.469,0.6127,
2016-04-16T00:00:00+1000,16/04/2016,0:00:00,1.46E+09,Not available,281.3101,0.247,29.3016,27.4759,2.3746,
2016-04-17T00:00:00+1000,17/04/2016,0:00:00,1.46E+09,Not available,207.5368,0.1838,29.2728,27.441,4.3446,
2016-04-18T00:00:00+1000,18/04/2016,0:00:00,1.46E+09,Not available,202.4688,0.2021,29.2271,27.3585,9.8196,
2016-04-19T00:00:00+1000,19/04/2016,0:00:00,1.46E+09,Not available,206.1123,0.1934,29.1925,27.33,8.6571,
2016-04-20T00:00:00+1000,20/04/2016,0:00:00,1.46E+09,Not available,215.5869,0.1972,29.2511,27.3071,9.024,
2016-04-21T00:00:00+1000,21/04/2016,0:00:00,1.46E+09,Not available,228.556,0.1955,29.1969,27.3132,16.8924,
2016-04-22T00:00:00+1000,22/04/2016,0:00:00,1.46E+09,Not available,212.6464,0.1903,29.1378,27.3153,14.8432,
2016-04-23T00:00:00+1000,23/04/2016,0:00:00,1.46E+09,Not available,198.9887,0.1764,29.1082,27.3181,17.1585,
2016-04-24T00:00:00+1000,24/04/2016,0:00:00,1.46E+09,Not available,212.3629,0.1484,29.1331,27.2877,15.1073,
2016-04-25T00:00:00+1000,25/04/2016,0:00:00,1.46E+09,Not available,308.1727,2.6766,29.2024,27.178,16.6594,
2016-04-26T00:00:00+1000,26/04/2016,0:00:00,1.46E+09,Not available,318.5187,0.319,29.2812,26.8889,7.2296,
2016-04-27T00:00:00+1000,27/04/2016,0:00:00,1.46E+09,Not available,314.5745,0.3261,29.282,26.6346,2.6157,
2016-04-28T00:00:00+1000,28/04/2016,0:00:00,1.46E+09,Not available,310.6426,0.2341,29.2542,26.7593,3.3401,
2016-04-29T00:00:00+1000,29/04/2016,0:00:00,1.46E+09,Not available,300.7992,0.1674,29.2464,26.8572,3.3289,
2016-04-30T00:00:00+1000,30/04/2016,0:00:00,1.46E+09,Not available,160.8761,0.0949,29.1604,26.8415,6.3635,
2016-05-01T00:00:00+1000,1/05/2016,0:00:00,1.46E+09,Not available,120.5921,0.2088,29.0972,26.8822,8.3179,
2016-05-02T00:00:00+1000,2/05/2016,0:00:00,1.46E+09,Not available,117.6646,0.294,29.0666,26.8691,9.8965,
2016-05-03T00:00:00+1000,3/05/2016,0:00:00,1.46E+09,Not available,131.5208,0.2741,29.0664,26.9072,7.279,
2016-05-04T00:00:00+1000,4/05/2016,0:00:00,1.46E+09,Not available,154.2465,0.2781,29.0872,26.9294,5.0338,
2016-05-05T00:00:00+1000,5/05/2016,0:00:00,1.46E+09,Not available,184.0806,0.2772,29.0924,26.9518,5.6699,
2016-05-06T00:00:00+1000,6/05/2016,0:00:00,1.46E+09,Not available,206.6128,0.2856,29.0955,26.987,7.0967,
2016-05-07T00:00:00+1000,7/05/2016,0:00:00,1.46E+09,Not available,213.1139,0.2716,29.0857,27.0161,13.4601,
2016-05-08T00:00:00+1000,8/05/2016,0:00:00,1.46E+09,Not available,222.9371,0.2415,29.0692,27.0087,14.2862,
2016-05-09T00:00:00+1000,9/05/2016,0:00:00,1.46E+09,Not available,187.3441,0.2155,29.0327,27.0151,19.1537,
2016-05-10T00:00:00+1000,10/05/2016,0:00:00,1.46E+09,Not available,135.3111,0.2056,29.0154,27.1592,24.0883,
2016-05-11T00:00:00+1000,11/05/2016,0:00:00,1.46E+09,Not available,168.7942,0.1627,29.0624,27.1346,11.8674,
2016-05-12T00:00:00+1000,12/05/2016,0:00:00,1.46E+09,Not available,280.127,0.1687,29.1901,26.9039,17.6019,
2016-05-13T00:00:00+1000,13/05/2016,0:00:00,1.46E+09,Not available,286.2064,0.1355,29.2455,26.7474,20.932,
2016-05-14T00:00:00+1000,14/05/2016,0:00:00,1.46E+09,Not available,237.0226,0.1317,29.2576,26.6413,21.3022,
2016-05-15T00:00:00+1000,15/05/2016,0:00:00,1.46E+09,Not available,227.4059,0.1412,29.2521,26.5868,25.6249,
2016-05-16T00:00:00+1000,16/05/2016,0:00:00,1.46E+09,Not available,217.6255,0.1522,29.2614,26.5233,14.9572,
2016-05-17T00:00:00+1000,17/05/2016,0:00:00,1.46E+09,Not available,217.1212,0.1778,29.1929,26.414,19.6909,
2016-05-18T00:00:00+1000,18/05/2016,0:00:00,1.46E+09,Not available,219.0428,0.194,29.2214,26.2951,19.7747,
2016-05-19T00:00:00+1000,19/05/2016,0:00:00,1.46E+09,Not available,211.4333,0.1872,29.2063,26.3022,24.1866,
2016-05-20T00:00:00+1000,20/05/2016,0:00:00,1.46E+09,Not available,233.8171,0.1728,29.2277,26.3513,17.4798,
2016-05-21T00:00:00+1000,21/05/2016,0:00:00,1.46E+09,Not available,263.1556,0.2101,29.271,26.2474,10.4152,
2016-05-22T00:00:00+1000,22/05/2016,0:00:00,1.46E+09,Not available,259.0457,2.2611,29.2487,26.1746,10.8978,
2016-05-23T00:00:00+1000,23/05/2016,0:00:00,1.46E+09,Not available,221.4828,2.6555,29.2697,26.0772,6.5435,
2016-05-24T00:00:00+1000,24/05/2016,0:00:00,1.46E+09,Not available,212.1493,0.1598,29.1982,25.9783,14.3952,
2016-05-25T00:00:00+1000,25/05/2016,0:00:00,1.46E+09,Not available,167.6396,0.1474,29.1554,26.0429,14.6066,
2016-05-26T00:00:00+1000,26/05/2016,0:00:00,1.46E+09,Not available,120.7681,0.1599,29.1317,26.0403,17.4829,
2016-05-27T00:00:00+1000,27/05/2016,0:00:00,1.46E+09,Not available,127.4546,0.3382,29.0814,26.1482,15.8435,
2016-05-28T00:00:00+1000,28/05/2016,0:00:00,1.46E+09,Not available,129.2271,0.3014,29.0339,26.1821,8.2243,
2016-05-29T00:00:00+1000,29/05/2016,0:00:00,1.46E+09,Not available,146.815,0.1613,29.0727,26.1493,6.4133,
2016-05-30T00:00:00+1000,30/05/2016,0:00:00,1.46E+09,Not available,163.3397,0.1453,Not available,Not available,Not available,
2016-06-01T00:00:00+1000,1/06/2016,0:00:00,1.46E+09,26.0302,270.8948,0.2654,29.2043,26.0388,21.7992,
2016-06-02T00:00:00+1000,2/06/2016,0:00:00,1.46E+09,26.0289,251.7409,0.2693,29.2833,26.0411,11.5083,
2016-06-03T00:00:00+1000,3/06/2016,0:00:00,1.46E+09,25.9873,210.2438,0.2634,29.3024,26.007,7.3805,
2016-06-04T00:00:00+1000,4/06/2016,0:00:00,1.46E+09,25.9588,191.6392,0.265,29.1586,25.9883,18.6396,
2016-06-05T00:00:00+1000,5/06/2016,0:00:00,1.47E+09,25.7041,183.3858,0.2569,29.1448,25.7338,16.6827,
2016-06-06T00:00:00+1000,6/06/2016,0:00:00,1.47E+09,25.5375,173.2563,0.2393,29.0784,25.5593,15.7133,
2016-06-07T00:00:00+1000,7/06/2016,0:00:00,1.47E+09,25.2881,145.6858,0.2477,29.0535,25.2363,11.801,
2016-06-08T00:00:00+1000,8/06/2016,0:00:00,1.47E+09,25.2646,135.1264,0.2172,29.0324,25.0867,14.7808,
2016-06-09T00:00:00+1000,9/06/2016,0:00:00,1.47E+09,25.7075,108.2083,0.3307,29.0413,24.8971,6.938,
2016-06-10T00:00:00+1000,10/06/2016,0:00:00,1.47E+09,25.7785,129.9576,0.2235,29.0785,25.4882,11.6458,
2016-06-11T00:00:00+1000,11/06/2016,0:00:00,1.47E+09,25.116,150.1427,0.1509,29.1365,25.0255,3.7576,
2016-06-12T00:00:00+1000,12/06/2016,0:00:00,1.47E+09,25.1869,277.9237,0.213,29.2573,25.151,10.4314,
2016-06-13T00:00:00+1000,13/06/2016,0:00:00,1.47E+09,25.4044,310.4228,0.3999,29.408,25.419,0.439,
2016-06-14T00:00:00+1000,14/06/2016,0:00:00,1.47E+09,25.0705,314.6972,0.3924,29.1007,25.08,1.2687,
2016-06-15T00:00:00+1000,15/06/2016,0:00:00,1.47E+09,24.8999,311.1293,0.3325,29.3602,24.911,2.5875,
2016-06-16T00:00:00+1000,16/06/2016,0:00:00,1.47E+09,24.7146,311.1818,0.294,29.3008,24.7291,4.568,
2016-06-17T00:00:00+1000,17/06/2016,0:00:00,1.47E+09,24.6729,226.6319,0.1891,29.2859,24.6811,9.9041,
2016-06-18T00:00:00+1000,18/06/2016,0:00:00,1.47E+09,24.811,191.2542,0.1974,29.2178,24.6808,14.9687,
2016-06-19T00:00:00+1000,19/06/2016,0:00:00,1.47E+09,24.6323,142.3464,0.207,29.1495,24.5944,4.5158,
2016-06-20T00:00:00+1000,20/06/2016,0:00:00,1.47E+09,24.4091,140.8511,0.2264,29.0806,24.4051,15.8525,
2016-06-21T00:00:00+1000,21/06/2016,0:00:00,1.47E+09,24.3485,148.6291,0.2062,29.0687,24.3555,14.5881,
2016-06-22T00:00:00+1000,22/06/2016,0:00:00,1.47E+09,24.4305,130.9542,0.233,29.0594,24.2385,9.2769,
2016-06-23T00:00:00+1000,23/06/2016,0:00:00,1.47E+09,24.729,120.4036,0.3022,29.0715,24.219,12.9305,
2016-06-24T00:00:00+1000,24/06/2016,0:00:00,1.47E+09,25.0709,119.6104,0.2603,29.0814,24.3591,18.1339,
2016-06-25T00:00:00+1000,25/06/2016,0:00:00,1.47E+09,24.585,184.0435,0.149,29.1432,24.5059,13.2105,
2016-06-26T00:00:00+1000,26/06/2016,0:00:00,1.47E+09,24.5416,257.5851,0.1491,29.1641,24.4955,22.6239,
2016-06-27T00:00:00+1000,27/06/2016,0:00:00,1.47E+09,25.0654,156.7083,0.1625,29.1759,24.3855,18.4785,
2016-06-28T00:00:00+1000,28/06/2016,0:00:00,1.47E+09,24.5195,181.0243,0.189,29.2148,24.4611,20.5705,
2016-06-29T00:00:00+1000,29/06/2016,0:00:00,1.47E+09,24.2559,258.5243,0.1861,29.3015,24.2748,15.8269,
2016-06-30T00:00:00+1000,30/06/2016,0:00:00,1.47E+09,24.277,222.3525,0.193,29.2919,24.2833,19.0253,
2016-07-01T00:00:00+1000,1/07/2016,0:00:00,1.47E+09,24.5704,173.4184,0.2531,29.271,24.3439,27.9325,
2016-07-02T00:00:00+1000,2/07/2016,0:00:00,1.47E+09,24.4918,190.3285,0.2189,29.2833,24.4787,26.4875,
2016-07-03T00:00:00+1000,3/07/2016,0:00:00,1.47E+09,24.3942,215.9543,0.2454,29.2804,24.4127,20.2329,
2016-07-04T00:00:00+1000,4/07/2016,0:00:00,1.47E+09,24.4086,214.385,0.2693,29.1943,24.3685,14.9143,
2016-07-05T00:00:00+1000,5/07/2016,0:00:00,1.47E+09,24.6813,172.8701,0.2549,29.1168,24.4834,21.7418,
2016-07-06T00:00:00+1000,6/07/2016,0:00:00,1.47E+09,24.1371,171.0803,0.2075,29.0961,24.1509,17.403,
2016-07-07T00:00:00+1000,7/07/2016,0:00:00,1.47E+09,24.03,197.1715,0.1882,29.1377,24.0079,20.1852,
2016-07-08T00:00:00+1000,8/07/2016,0:00:00,1.47E+09,24.1644,153.1771,0.1768,29.1521,24.0076,24.3889,
2016-07-09T00:00:00+1000,9/07/2016,0:00:00,1.47E+09,24.2942,169.0597,0.1461,29.1831,24.2092,24.0235,
2016-07-10T00:00:00+1000,10/07/2016,0:00:00,1.47E+09,24.341,230.356,0.1085,29.2382,24.342,26.5176,
2016-07-11T00:00:00+1000,11/07/2016,0:00:00,1.47E+09,24.5145,184.954,0.1309,29.2743,24.3781,32.2273,
2016-07-12T00:00:00+1000,12/07/2016,0:00:00,1.47E+09,24.7445,137.6087,0.2265,29.2655,24.5685,22.873,
2016-07-13T00:00:00+1000,13/07/2016,0:00:00,1.47E+09,24.7905,138.1641,0.2587,29.2419,24.6453,29.3394,
2016-07-14T00:00:00+1000,14/07/2016,0:00:00,1.47E+09,24.6024,228.4986,0.1486,29.316,24.6218,11.4939,
2016-07-15T00:00:00+1000,15/07/2016,0:00:00,1.47E+09,24.1796,312.9396,0.2756,29.3931,24.2122,1.5221,
2016-07-16T00:00:00+1000,16/07/2016,0:00:00,1.47E+09,23.6746,221.3762,0.1918,29.2907,23.6139,7.8841,
2016-07-17T00:00:00+1000,17/07/2016,0:00:00,1.47E+09,22.0884,234.8417,0.1656,29.2429,23.3993,7.0945,
2016-07-18T00:00:00+1000,18/07/2016,0:00:00,1.47E+09,23.421,209.7625,0.2135,29.2539,23.2774,5.5691,
2016-07-19T00:00:00+1000,19/07/2016,0:00:00,1.47E+09,23.8424,197.0322,0.2163,29.2465,23.0936,15.7918,
2016-07-20T00:00:00+1000,20/07/2016,0:00:00,1.47E+09,24.0502,218.2069,0.2206,29.2155,22.8546,19.6391,
2016-07-21T00:00:00+1000,21/07/2016,0:00:00,1.47E+09,24.1245,214.8069,0.2179,29.1761,22.9935,17.8379,
2016-07-22T00:00:00+1000,22/07/2016,0:00:00,1.47E+09,24.2373,163.9993,0.2097,29.1309,23.1801,19.2696,
2016-07-23T00:00:00+1000,23/07/2016,0:00:00,1.47E+09,24.4167,109.3528,0.2908,29.1164,23.4809,30.8758,
2016-07-24T00:00:00+1000,24/07/2016,0:00:00,1.47E+09,24.6738,119.4528,0.2869,29.1121,23.9309,32.143,
2016-07-25T00:00:00+1000,25/07/2016,0:00:00,1.47E+09,24.3797,139.8424,0.194,29.1417,23.9742,33.5174,
2016-07-26T00:00:00+1000,26/07/2016,0:00:00,1.47E+09,24.2259,217.6417,0.1492,29.223,23.7475,36.7703,
2016-07-27T00:00:00+1000,27/07/2016,0:00:00,1.47E+09,24.2135,260.8,0.1514,29.2681,24.0243,33.1292,
2016-07-28T00:00:00+1000,28/07/2016,0:00:00,1.47E+09,24.1796,271.5479,0.1831,29.3321,24.1989,32.3809,
2016-07-29T00:00:00+1000,29/07/2016,0:00:00,1.47E+09,24.1076,254.7403,0.1963,29.3737,24.1231,28.814,
2016-07-30T00:00:00+1000,30/07/2016,0:00:00,1.47E+09,Not available,208.4407,0.2031,29.3656,24.072,32.262,
2016-07-31T00:00:00+1000,31/07/2016,0:00:00,1.47E+09,23.9779,200.0944,0.2195,29.3358,23.9934,37.0297,
2016-08-01T00:00:00+1000,1/08/2016,0:00:00,1.47E+09,23.9725,197.5685,0.2513,29.27,23.8922,39.8347,
2016-08-02T00:00:00+1000,2/08/2016,0:00:00,1.47E+09,24.3113,172.0181,0.2675,29.2117,23.9586,38.6774,
2016-08-03T00:00:00+1000,3/08/2016,0:00:00,1.47E+09,23.9031,172.9066,0.2192,29.1585,23.9253,32.2597,
2016-08-04T00:00:00+1000,4/08/2016,0:00:00,1.47E+09,23.5447,209.6396,0.194,29.1822,23.5678,35.5037,
2016-08-05T00:00:00+1000,5/08/2016,0:00:00,1.47E+09,23.4965,268.6752,0.2524,29.2961,23.5175,35.0086,
2016-08-06T00:00:00+1000,6/08/2016,0:00:00,1.47E+09,23.3497,313.45,0.3278,29.3949,23.3652,14.9121,
2016-08-07T00:00:00+1000,7/08/2016,0:00:00,1.47E+09,23.3395,307.4292,0.2513,29.3986,23.3548,20.9316,
2016-08-08T00:00:00+1000,8/08/2016,0:00:00,1.47E+09,23.0855,302.7264,0.1929,29.3872,23.0873,14.5123,
2016-08-09T00:00:00+1000,9/08/2016,0:00:00,1.47E+09,22.796,263.5891,0.1317,29.3725,22.6126,29.42,
2016-08-10T00:00:00+1000,10/08/2016,0:00:00,1.47E+09,23.0352,154.3601,0.1775,29.3239,22.6187,39.7935,
2016-08-11T00:00:00+1000,11/08/2016,0:00:00,1.47E+09,23.3572,128.5736,0.3378,29.2651,22.8967,36.9044,
2016-08-12T00:00:00+1000,12/08/2016,0:00:00,1.47E+09,23.4306,126.2371,0.2863,29.232,23.3576,30.3462,
2016-08-13T00:00:00+1000,13/08/2016,0:00:00,1.47E+09,Not available,131.527,0.1716,29.2541,23.3995,33.2684,
2016-08-14T00:00:00+1000,14/08/2016,0:00:00,1.47E+09,Not available,174.5306,0.1518,29.262,23.3305,40.7702,
2016-08-15T00:00:00+1000,15/08/2016,0:00:00,1.47E+09,Not available,297.2051,0.2346,29.3621,23.2378,7.5346,
2016-08-16T00:00:00+1000,16/08/2016,0:00:00,1.47E+09,Not available,306.4363,0.3487,29.4483,23.1916,2.9278,
2016-08-17T00:00:00+1000,17/08/2016,0:00:00,1.47E+09,Not available,293.3608,0.3128,29.38,22.638,5.3246,
2016-08-18T00:00:00+1000,18/08/2016,0:00:00,1.47E+09,Not available,247.4268,0.2704,29.3309,22.6004,16.0475,
2016-08-19T00:00:00+1000,19/08/2016,0:00:00,1.47E+09,Not available,245.4303,0.261,29.312,22.6173,14.3595,
2016-08-20T00:00:00+1000,20/08/2016,0:00:00,1.47E+09,Not available,219.0843,0.2497,29.2601,22.5177,27.6314,
2016-08-21T00:00:00+1000,21/08/2016,0:00:00,1.47E+09,Not available,191.4433,0.2089,29.228,22.5451,30.099,
2016-08-22T00:00:00+1000,22/08/2016,0:00:00,1.47E+09,Not available,194.9978,0.1971,29.2217,22.709,35.8912,
2016-08-23T00:00:00+1000,23/08/2016,0:00:00,1.47E+09,Not available,118.4604,0.2418,29.1895,22.8466,40.9931,
2016-08-24T00:00:00+1000,24/08/2016,0:00:00,1.47E+09,Not available,121.0161,0.3518,29.1564,22.9294,45.1516,
2016-08-25T00:00:00+1000,25/08/2016,0:00:00,1.47E+09,Not available,109.0811,0.2053,29.1735,22.8667,10.2516,
2016-08-26T00:00:00+1000,26/08/2016,0:00:00,1.47E+09,Not available,160.7304,0.1661,29.2214,22.8898,27.1046,
2016-08-27T00:00:00+1000,27/08/2016,0:00:00,1.47E+09,Not available,242.9,0.1885,29.3006,22.7591,33.3326,
2016-08-28T00:00:00+1000,28/08/2016,0:00:00,1.47E+09,Not available,219.9821,0.2114,29.3036,22.7328,40.19,
2016-08-29T00:00:00+1000,29/08/2016,0:00:00,1.47E+09,Not available,233.3412,0.2129,29.2841,22.9296,25.4303,
2016-08-30T00:00:00+1000,30/08/2016,0:00:00,1.47E+09,Not available,215.3803,0.2413,29.3258,22.9516,30.1881,
2016-08-31T00:00:00+1000,31/08/2016,0:00:00,1.47E+09,Not available,202.5415,0.2436,29.2919,23.0215,33.6159,
2016-09-01T00:00:00+1000,1/09/2016,0:00:00,1.47E+09,Not available,180.3589,0.2609,29.2551,23.0861,41.4636,
2016-09-02T00:00:00+1000,2/09/2016,0:00:00,1.47E+09,Not available,123.7007,0.2879,29.1938,23.4536,55.2821,
2016-09-03T00:00:00+1000,3/09/2016,0:00:00,1.47E+09,Not available,142.2433,0.2355,29.1488,23.3893,35.1769,
2016-09-04T00:00:00+1000,4/09/2016,0:00:00,1.47E+09,Not available,171.2208,0.1798,29.046,23.18,44.7358,
2016-09-05T00:00:00+1000,5/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-09T00:00:00+1000,9/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-10T00:00:00+1000,10/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-12T00:00:00+1000,12/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-13T00:00:00+1000,13/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-14T00:00:00+1000,14/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-15T00:00:00+1000,15/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-18T00:00:00+1000,18/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-19T00:00:00+1000,19/09/2016,0:00:00,1.47E+09,25.4502,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-20T00:00:00+1000,20/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-21T00:00:00+1000,21/09/2016,0:00:00,1.47E+09,25.5428,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-22T00:00:00+1000,22/09/2016,0:00:00,1.47E+09,25.5402,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-23T00:00:00+1000,23/09/2016,0:00:00,1.47E+09,25.6871,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-24T00:00:00+1000,24/09/2016,0:00:00,1.47E+09,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-27T00:00:00+1000,27/09/2016,0:00:00,1.47E+09,27.3668,Not available,Not available,Not available,Not available,Not available,Not available
2016-09-28T00:00:00+1000,28/09/2016,0:00:00,1.47E+09,25.4457,130.2206,0.2699,29.1383,25.2005,52.2951,
2016-09-29T00:00:00+1000,29/09/2016,0:00:00,1.48E+09,25.5721,141.3609,0.3391,28.9598,25.3075,30.5171,
2016-09-29T00:00:00+1000,29/09/2016,0:00:00,1.48E+09,Not available,Not available,Not available,Not available,Not available,Not available,
2016-09-30T00:00:00+1000,30/09/2016,0:00:00,1.48E+09,25.6746,122.1925,0.2917,28.9234,25.4689,29.3335,
2016-10-01T00:00:00+1000,1/10/2016,0:00:00,1.48E+09,25.9463,110.7364,0.27,28.9626,25.3391,37.6964,
2016-10-02T00:00:00+1000,2/10/2016,0:00:00,1.48E+09,26.0583,109.012,1.285,28.9964,25.3526,33.2958,
2016-10-03T00:00:00+1000,3/10/2016,0:00:00,1.48E+09,26.1399,115.4619,0.2725,28.9717,25.3959,42.5161,
2016-10-04T00:00:00+1000,4/10/2016,0:00:00,1.48E+09,25.9015,142.625,0.1701,28.9835,25.3987,17.5001,
2016-10-05T00:00:00+1000,5/10/2016,0:00:00,1.48E+09,25.595,212.3015,0.108,29.0797,25.5354,24.9076,
2016-10-06T00:00:00+1000,6/10/2016,0:00:00,1.48E+09,Not available,169.3925,0.0647,Not available,Not available,Not available,
2016-10-07T00:00:00+1000,7/10/2016,0:00:00,1.48E+09,Not available,169.5369,0.0877,29.138,Not available,44.0499,
2016-10-08T00:00:00+1000,8/10/2016,0:00:00,1.48E+09,Not available,140.6497,1.2486,29.0764,Not available,44.1524,
2016-10-09T00:00:00+1000,9/10/2016,0:00:00,1.48E+09,Not available,125.7315,0.2687,29.0563,Not available,57.35,
2016-10-10T00:00:00+1000,10/10/2016,0:00:00,1.48E+09,Not available,119.9008,0.2284,29.0763,Not available,54.3009,
2016-10-11T00:00:00+1000,11/10/2016,0:00:00,1.48E+09,Not available,127.008,0.2548,29.1329,Not available,46.1436,
2016-10-12T00:00:00+1000,12/10/2016,0:00:00,1.48E+09,Not available,135.2015,0.2579,29.147,Not available,38.3024,
2016-10-13T00:00:00+1000,13/10/2016,0:00:00,1.48E+09,Not available,178.4362,0.2399,29.0785,Not available,32.4322,
2016-10-14T00:00:00+1000,14/10/2016,0:00:00,1.48E+09,Not available,202.88,0.2475,29.1447,Not available,8.1889,
2016-10-15T00:00:00+1000,15/10/2016,0:00:00,1.48E+09,Not available,234.4117,0.2916,29.2535,Not available,22.0698,
2016-10-16T00:00:00+1000,16/10/2016,0:00:00,1.48E+09,Not available,234.9807,0.3118,29.1947,Not available,23.2005,
2016-10-17T00:00:00+1000,17/10/2016,0:00:00,1.48E+09,Not available,196.0556,0.2684,29.1118,Not available,32.4635,
2016-10-18T00:00:00+1000,18/10/2016,0:00:00,1.48E+09,Not available,165.5029,0.2443,29.0346,Not available,40.6918,
2016-10-19T00:00:00+1000,19/10/2016,0:00:00,1.48E+09,Not available,166.4935,0.2003,29.0621,Not available,41.7624,
2016-10-20T00:00:00+1000,20/10/2016,0:00:00,1.48E+09,Not available,148.4755,0.9404,29.0752,Not available,41.9578,
