date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-12-04T06:19:00+1000,4/12/2013,6:19:00,1.39E+09,Not available,221.9,0.208,Not available,Not available,Not available,Not available,
2013-12-04T06:29:00+1000,4/12/2013,6:29:00,1.39E+09,Not available,212.8,0.238,Not available,Not available,Not available,Not available,
2013-12-04T06:30:00+1000,4/12/2013,6:30:00,1.39E+09,27.15,Not available,Not available,Not available,0.293,28.22,27.16,Not available
2013-12-04T06:39:00+1000,4/12/2013,6:39:00,1.39E+09,Not available,206.3,0.244,Not available,Not available,Not available,Not available,
2013-12-04T06:45:00+1000,4/12/2013,6:45:00,1.39E+09,27.14,Not available,Not available,Not available,0.292,28.4,27.16,Not available
2013-12-04T06:49:00+1000,4/12/2013,6:49:00,1.39E+09,Not available,204.2,0.239,Not available,Not available,Not available,Not available,
2013-12-04T06:59:00+1000,4/12/2013,6:59:00,1.39E+09,Not available,199.7,0.282,Not available,Not available,Not available,Not available,
2013-12-04T07:00:00+1000,4/12/2013,7:00:00,1.39E+09,27.14,Not available,Not available,Not available,0.281,28.57,27.15,Not available
2013-12-04T07:09:00+1000,4/12/2013,7:09:00,1.39E+09,Not available,200,0.284,Not available,Not available,Not available,Not available,
2013-12-04T07:15:00+1000,4/12/2013,7:15:00,1.39E+09,27.14,Not available,Not available,Not available,0.293,28.74,27.15,Not available
2013-12-04T07:19:00+1000,4/12/2013,7:19:00,1.39E+09,Not available,191.8,0.299,Not available,Not available,Not available,Not available,
2013-12-04T07:29:00+1000,4/12/2013,7:29:00,1.39E+09,Not available,187.5,0.269,Not available,Not available,Not available,Not available,
2013-12-04T07:30:00+1000,4/12/2013,7:30:00,1.39E+09,27.14,Not available,Not available,Not available,0.274,28.91,27.14,Not available
2013-12-04T07:39:00+1000,4/12/2013,7:39:00,1.39E+09,Not available,183.1,0.35,Not available,Not available,Not available,Not available,
2013-12-04T07:45:00+1000,4/12/2013,7:45:00,1.39E+09,27.15,Not available,Not available,Not available,0.267,29.07,27.15,Not available
2013-12-04T07:49:00+1000,4/12/2013,7:49:00,1.39E+09,Not available,186.8,0.348,Not available,Not available,Not available,Not available,
2013-12-04T07:59:00+1000,4/12/2013,7:59:00,1.39E+09,Not available,185.7,0.354,Not available,Not available,Not available,Not available,
2013-12-04T08:00:00+1000,4/12/2013,8:00:00,1.39E+09,27.17,Not available,Not available,Not available,0.272,29.22,27.15,Not available
2013-12-04T08:09:00+1000,4/12/2013,8:09:00,1.39E+09,Not available,179.4,0.387,Not available,Not available,Not available,Not available,
2013-12-04T08:15:00+1000,4/12/2013,8:15:00,1.39E+09,27.18,Not available,Not available,Not available,0.281,29.37,27.16,Not available
2013-12-04T08:19:00+1000,4/12/2013,8:19:00,1.39E+09,Not available,177.5,0.418,Not available,Not available,Not available,Not available,
2013-12-04T08:29:00+1000,4/12/2013,8:29:00,1.39E+09,Not available,178.1,0.423,Not available,Not available,Not available,Not available,
2013-12-04T08:30:00+1000,4/12/2013,8:30:00,1.39E+09,27.19,Not available,Not available,Not available,0.614,29.49,27.16,Not available
2013-12-04T08:39:00+1000,4/12/2013,8:39:00,1.39E+09,Not available,173.1,0.427,Not available,Not available,Not available,Not available,
2013-12-04T08:45:00+1000,4/12/2013,8:45:00,1.39E+09,27.2,Not available,Not available,Not available,0.244,29.59,27.17,Not available
2013-12-04T08:49:00+1000,4/12/2013,8:49:00,1.39E+09,Not available,170.6,0.429,Not available,Not available,Not available,Not available,
2013-12-04T08:59:00+1000,4/12/2013,8:59:00,1.39E+09,Not available,166.8,0.458,Not available,Not available,Not available,Not available,
2013-12-04T09:00:00+1000,4/12/2013,9:00:00,1.39E+09,27.2,Not available,Not available,Not available,0.346,29.68,27.17,Not available
2013-12-04T09:09:00+1000,4/12/2013,9:09:00,1.39E+09,Not available,162.3,0.464,Not available,Not available,Not available,Not available,
2013-12-04T09:15:00+1000,4/12/2013,9:15:00,1.39E+09,27.23,Not available,Not available,Not available,0.246,29.74,27.17,Not available
2013-12-04T09:19:00+1000,4/12/2013,9:19:00,1.39E+09,Not available,162.5,0.497,Not available,Not available,Not available,Not available,
2013-12-04T09:29:00+1000,4/12/2013,9:29:00,1.39E+09,Not available,163.6,0.481,Not available,Not available,Not available,Not available,
2013-12-04T09:30:00+1000,4/12/2013,9:30:00,1.39E+09,27.24,Not available,Not available,Not available,0.295,29.79,27.18,Not available
2013-12-04T09:39:00+1000,4/12/2013,9:39:00,1.39E+09,Not available,157.1,0.482,Not available,Not available,Not available,Not available,
2013-12-04T09:45:00+1000,4/12/2013,9:45:00,1.39E+09,27.26,Not available,Not available,Not available,0.269,29.81,27.18,Not available
2013-12-04T09:49:00+1000,4/12/2013,9:49:00,1.39E+09,Not available,153.7,0.487,Not available,Not available,Not available,Not available,
2013-12-04T09:59:00+1000,4/12/2013,9:59:00,1.39E+09,Not available,147.5,0.478,Not available,Not available,Not available,Not available,
2013-12-04T10:00:00+1000,4/12/2013,10:00:00,1.39E+09,27.28,Not available,Not available,Not available,0.236,29.82,27.18,Not available
2013-12-04T10:09:00+1000,4/12/2013,10:09:00,1.39E+09,Not available,151.1,0.466,Not available,Not available,Not available,Not available,
2013-12-04T10:15:00+1000,4/12/2013,10:15:00,1.39E+09,27.31,Not available,Not available,Not available,0.273,29.8,27.19,Not available
2013-12-04T10:19:00+1000,4/12/2013,10:19:00,1.39E+09,Not available,145.2,0.48,Not available,Not available,Not available,Not available,
2013-12-04T10:29:00+1000,4/12/2013,10:29:00,1.39E+09,Not available,144.2,0.441,Not available,Not available,Not available,Not available,
2013-12-04T10:30:00+1000,4/12/2013,10:30:00,1.39E+09,27.34,Not available,Not available,Not available,0.241,29.77,27.19,Not available
2013-12-04T10:39:00+1000,4/12/2013,10:39:00,1.39E+09,Not available,141.2,0.442,Not available,Not available,Not available,Not available,
2013-12-04T10:45:00+1000,4/12/2013,10:45:00,1.39E+09,27.37,Not available,Not available,Not available,0.23,29.72,27.19,Not available
2013-12-04T10:49:00+1000,4/12/2013,10:49:00,1.39E+09,Not available,139.1,0.446,Not available,Not available,Not available,Not available,
2013-12-04T10:59:00+1000,4/12/2013,10:59:00,1.39E+09,Not available,138.1,0.44,Not available,Not available,Not available,Not available,
2013-12-04T11:00:00+1000,4/12/2013,11:00:00,1.39E+09,27.38,Not available,Not available,Not available,0.251,29.65,27.2,Not available
2013-12-04T11:09:00+1000,4/12/2013,11:09:00,1.39E+09,Not available,136.1,0.421,Not available,Not available,Not available,Not available,
2013-12-04T11:15:00+1000,4/12/2013,11:15:00,1.39E+09,27.43,Not available,Not available,Not available,0.373,29.56,27.2,Not available
2013-12-04T11:19:00+1000,4/12/2013,11:19:00,1.39E+09,Not available,132.3,0.411,Not available,Not available,Not available,Not available,
2013-12-04T11:29:00+1000,4/12/2013,11:29:00,1.39E+09,Not available,129.6,0.417,Not available,Not available,Not available,Not available,
2013-12-04T11:30:00+1000,4/12/2013,11:30:00,1.39E+09,27.44,Not available,Not available,Not available,0.361,29.47,27.21,Not available
2013-12-04T11:39:00+1000,4/12/2013,11:39:00,1.39E+09,Not available,129,0.363,Not available,Not available,Not available,Not available,
2013-12-04T11:45:00+1000,4/12/2013,11:45:00,1.39E+09,27.49,Not available,Not available,Not available,0.21,29.36,27.21,Not available
2013-12-04T11:49:00+1000,4/12/2013,11:49:00,1.39E+09,Not available,127.2,0.372,Not available,Not available,Not available,Not available,
2013-12-04T11:59:00+1000,4/12/2013,11:59:00,1.39E+09,Not available,121.2,0.347,Not available,Not available,Not available,Not available,
2013-12-04T12:00:00+1000,4/12/2013,12:00:00,1.39E+09,27.47,Not available,Not available,Not available,0.228,29.25,27.22,Not available
2013-12-04T12:09:00+1000,4/12/2013,12:09:00,1.39E+09,Not available,117,0.319,Not available,Not available,Not available,Not available,
2013-12-04T12:15:00+1000,4/12/2013,12:15:00,1.39E+09,27.48,Not available,Not available,Not available,0.228,29.12,27.22,Not available
2013-12-04T12:19:00+1000,4/12/2013,12:19:00,1.39E+09,Not available,111.8,0.323,Not available,Not available,Not available,Not available,
2013-12-04T12:29:00+1000,4/12/2013,12:29:00,1.39E+09,Not available,113.2,0.305,Not available,Not available,Not available,Not available,
2013-12-04T12:30:00+1000,4/12/2013,12:30:00,1.39E+09,27.53,Not available,Not available,Not available,0.248,28.99,27.22,Not available
2013-12-04T12:39:00+1000,4/12/2013,12:39:00,1.39E+09,Not available,106.5,0.264,Not available,Not available,Not available,Not available,
2013-12-04T12:45:00+1000,4/12/2013,12:45:00,1.39E+09,27.53,Not available,Not available,Not available,0.229,28.87,27.22,Not available
2013-12-04T12:49:00+1000,4/12/2013,12:49:00,1.39E+09,Not available,105.6,0.22,Not available,Not available,Not available,Not available,
2013-12-04T12:59:00+1000,4/12/2013,12:59:00,1.39E+09,Not available,103.4,0.224,Not available,Not available,Not available,Not available,
2013-12-04T13:00:00+1000,4/12/2013,13:00:00,1.39E+09,27.54,Not available,Not available,Not available,0.204,28.74,27.23,Not available
2013-12-04T13:09:00+1000,4/12/2013,13:09:00,1.39E+09,Not available,97.3,0.133,Not available,Not available,Not available,Not available,
2013-12-04T13:15:00+1000,4/12/2013,13:15:00,1.39E+09,27.54,Not available,Not available,Not available,0.278,28.6,27.23,Not available
2013-12-04T13:19:00+1000,4/12/2013,13:19:00,1.39E+09,Not available,85.1,0.2,Not available,Not available,Not available,Not available,
2013-12-04T13:29:00+1000,4/12/2013,13:29:00,1.39E+09,Not available,46.8,0.177,Not available,Not available,Not available,Not available,
2013-12-04T13:30:00+1000,4/12/2013,13:30:00,1.39E+09,27.57,Not available,Not available,Not available,0.273,28.47,27.23,Not available
2013-12-04T13:39:00+1000,4/12/2013,13:39:00,1.39E+09,Not available,67.7,0.182,Not available,Not available,Not available,Not available,
2013-12-04T13:45:00+1000,4/12/2013,13:45:00,1.39E+09,27.6,Not available,Not available,Not available,0.204,28.34,27.22,Not available
2013-12-04T13:49:00+1000,4/12/2013,13:49:00,1.39E+09,Not available,55.9,0.176,Not available,Not available,Not available,Not available,
2013-12-04T13:59:00+1000,4/12/2013,13:59:00,1.39E+09,Not available,53.3,0.162,Not available,Not available,Not available,Not available,
2013-12-04T14:00:00+1000,4/12/2013,14:00:00,1.39E+09,27.62,Not available,Not available,Not available,0.235,28.2,27.22,Not available
2013-12-04T14:09:00+1000,4/12/2013,14:09:00,1.39E+09,Not available,40.8,0.164,Not available,Not available,Not available,Not available,
2013-12-04T14:15:00+1000,4/12/2013,14:15:00,1.39E+09,27.64,Not available,Not available,Not available,0.215,28.08,27.22,Not available
2013-12-04T14:19:00+1000,4/12/2013,14:19:00,1.39E+09,Not available,29.1,0.173,Not available,Not available,Not available,Not available,
2013-12-04T14:29:00+1000,4/12/2013,14:29:00,1.39E+09,Not available,35.6,0.173,Not available,Not available,Not available,Not available,
2013-12-04T14:30:00+1000,4/12/2013,14:30:00,1.39E+09,27.65,Not available,Not available,Not available,0.221,27.96,27.22,Not available
2013-12-04T14:39:00+1000,4/12/2013,14:39:00,1.39E+09,Not available,15.8,0.158,Not available,Not available,Not available,Not available,
2013-12-04T14:45:00+1000,4/12/2013,14:45:00,1.39E+09,27.65,Not available,Not available,Not available,0.304,27.86,27.22,Not available
2013-12-04T14:49:00+1000,4/12/2013,14:49:00,1.39E+09,Not available,14,0.178,Not available,Not available,Not available,Not available,
2013-12-04T14:59:00+1000,4/12/2013,14:59:00,1.39E+09,Not available,14.3,0.162,Not available,Not available,Not available,Not available,
2013-12-04T15:00:00+1000,4/12/2013,15:00:00,1.39E+09,27.68,Not available,Not available,Not available,0.227,27.76,27.22,Not available
2013-12-04T15:09:00+1000,4/12/2013,15:09:00,1.39E+09,Not available,9.6,0.168,Not available,Not available,Not available,Not available,
2013-12-04T15:15:00+1000,4/12/2013,15:15:00,1.39E+09,27.68,Not available,Not available,Not available,0.279,27.67,27.22,Not available
2013-12-04T15:19:00+1000,4/12/2013,15:19:00,1.39E+09,Not available,2.8,0.203,Not available,Not available,Not available,Not available,
2013-12-04T15:29:00+1000,4/12/2013,15:29:00,1.39E+09,Not available,2.6,0.219,Not available,Not available,Not available,Not available,
2013-12-04T15:30:00+1000,4/12/2013,15:30:00,1.39E+09,27.67,Not available,Not available,Not available,0.275,27.59,27.22,Not available
2013-12-04T15:39:00+1000,4/12/2013,15:39:00,1.39E+09,Not available,4.3,0.216,Not available,Not available,Not available,Not available,
2013-12-04T15:45:00+1000,4/12/2013,15:45:00,1.39E+09,27.64,Not available,Not available,Not available,0.252,27.54,27.22,Not available
2013-12-04T15:49:00+1000,4/12/2013,15:49:00,1.39E+09,Not available,359,0.226,Not available,Not available,Not available,Not available,
2013-12-04T15:59:00+1000,4/12/2013,15:59:00,1.39E+09,Not available,352.3,0.224,Not available,Not available,Not available,Not available,
2013-12-04T16:00:00+1000,4/12/2013,16:00:00,1.39E+09,27.62,Not available,Not available,Not available,0.283,27.49,27.23,Not available
2013-12-04T16:09:00+1000,4/12/2013,16:09:00,1.39E+09,Not available,355.9,0.224,Not available,Not available,Not available,Not available,
2013-12-04T16:15:00+1000,4/12/2013,16:15:00,1.39E+09,27.63,Not available,Not available,Not available,0.217,27.46,27.23,Not available
2013-12-04T16:19:00+1000,4/12/2013,16:19:00,1.39E+09,Not available,339.6,0.212,Not available,Not available,Not available,Not available,
2013-12-04T16:29:00+1000,4/12/2013,16:29:00,1.39E+09,Not available,337.6,0.208,Not available,Not available,Not available,Not available,
2013-12-04T16:30:00+1000,4/12/2013,16:30:00,1.39E+09,27.61,Not available,Not available,Not available,0.23,27.45,27.23,Not available
2013-12-04T16:39:00+1000,4/12/2013,16:39:00,1.39E+09,Not available,335.1,0.212,Not available,Not available,Not available,Not available,
2013-12-04T16:45:00+1000,4/12/2013,16:45:00,1.39E+09,27.54,Not available,Not available,Not available,0.27,27.46,27.23,Not available
2013-12-04T16:49:00+1000,4/12/2013,16:49:00,1.39E+09,Not available,335.6,0.199,Not available,Not available,Not available,Not available,
2013-12-04T16:59:00+1000,4/12/2013,16:59:00,1.39E+09,Not available,322.6,0.188,Not available,Not available,Not available,Not available,
2013-12-04T17:00:00+1000,4/12/2013,17:00:00,1.39E+09,27.56,Not available,Not available,Not available,0.245,27.47,27.23,Not available
2013-12-04T17:09:00+1000,4/12/2013,17:09:00,1.39E+09,Not available,318.2,0.215,Not available,Not available,Not available,Not available,
2013-12-04T17:15:00+1000,4/12/2013,17:15:00,1.39E+09,27.54,Not available,Not available,Not available,0.237,27.51,27.23,Not available
2013-12-04T17:19:00+1000,4/12/2013,17:19:00,1.39E+09,Not available,316.5,0.183,Not available,Not available,Not available,Not available,
2013-12-04T17:29:00+1000,4/12/2013,17:29:00,1.39E+09,Not available,291.7,0.127,Not available,Not available,Not available,Not available,
2013-12-04T17:30:00+1000,4/12/2013,17:30:00,1.39E+09,27.58,Not available,Not available,Not available,0.219,27.56,27.23,Not available
2013-12-04T17:39:00+1000,4/12/2013,17:39:00,1.39E+09,Not available,293.6,0.112,Not available,Not available,Not available,Not available,
2013-12-04T17:45:00+1000,4/12/2013,17:45:00,1.39E+09,27.55,Not available,Not available,Not available,0.211,27.63,27.23,Not available
2013-12-04T17:49:00+1000,4/12/2013,17:49:00,1.39E+09,Not available,272.1,0.135,Not available,Not available,Not available,Not available,
2013-12-04T17:59:00+1000,4/12/2013,17:59:00,1.39E+09,Not available,260.5,0.109,Not available,Not available,Not available,Not available,
2013-12-04T18:00:00+1000,4/12/2013,18:00:00,1.39E+09,27.52,Not available,Not available,Not available,0.251,27.71,27.23,Not available
2013-12-04T18:09:00+1000,4/12/2013,18:09:00,1.39E+09,Not available,244.7,0.122,Not available,Not available,Not available,Not available,
2013-12-04T18:15:00+1000,4/12/2013,18:15:00,1.39E+09,27.51,Not available,Not available,Not available,0.284,27.81,27.24,Not available
2013-12-04T18:19:00+1000,4/12/2013,18:19:00,1.39E+09,Not available,213.4,0.098,Not available,Not available,Not available,Not available,
2013-12-04T18:29:00+1000,4/12/2013,18:29:00,1.39E+09,Not available,238.8,0.143,Not available,Not available,Not available,Not available,
2013-12-04T18:30:00+1000,4/12/2013,18:30:00,1.39E+09,27.49,Not available,Not available,Not available,0.235,27.9,27.24,Not available
2013-12-04T18:39:00+1000,4/12/2013,18:39:00,1.39E+09,Not available,227.3,0.195,Not available,Not available,Not available,Not available,
2013-12-04T18:45:00+1000,4/12/2013,18:45:00,1.39E+09,27.48,Not available,Not available,Not available,0.233,28.01,27.23,Not available
2013-12-04T18:49:00+1000,4/12/2013,18:49:00,1.39E+09,Not available,217,0.141,Not available,Not available,Not available,Not available,
2013-12-04T18:59:00+1000,4/12/2013,18:59:00,1.39E+09,Not available,233.3,0.137,Not available,Not available,Not available,Not available,
2013-12-04T19:00:00+1000,4/12/2013,19:00:00,1.39E+09,27.47,Not available,Not available,Not available,0.214,28.12,27.23,Not available
2013-12-04T19:09:00+1000,4/12/2013,19:09:00,1.39E+09,Not available,208.9,0.155,Not available,Not available,Not available,Not available,
2013-12-04T19:15:00+1000,4/12/2013,19:15:00,1.39E+09,27.47,Not available,Not available,Not available,0.22,28.23,27.23,Not available
2013-12-04T19:19:00+1000,4/12/2013,19:19:00,1.39E+09,Not available,201.6,0.174,Not available,Not available,Not available,Not available,
2013-12-04T19:29:00+1000,4/12/2013,19:29:00,1.39E+09,Not available,198.3,0.172,Not available,Not available,Not available,Not available,
2013-12-04T19:30:00+1000,4/12/2013,19:30:00,1.39E+09,27.46,Not available,Not available,Not available,0.242,28.33,27.23,Not available
2013-12-04T19:39:00+1000,4/12/2013,19:39:00,1.39E+09,Not available,195.9,0.175,Not available,Not available,Not available,Not available,
2013-12-04T19:45:00+1000,4/12/2013,19:45:00,1.39E+09,27.42,Not available,Not available,Not available,0.21,28.42,27.23,Not available
2013-12-04T19:49:00+1000,4/12/2013,19:49:00,1.39E+09,Not available,185.5,0.188,Not available,Not available,Not available,Not available,
2013-12-04T19:59:00+1000,4/12/2013,19:59:00,1.39E+09,Not available,186.5,0.203,Not available,Not available,Not available,Not available,
2013-12-04T20:00:00+1000,4/12/2013,20:00:00,1.39E+09,27.39,Not available,Not available,Not available,0.234,28.52,27.24,Not available
2013-12-04T20:09:00+1000,4/12/2013,20:09:00,1.39E+09,Not available,186.7,0.224,Not available,Not available,Not available,Not available,
2013-12-04T20:15:00+1000,4/12/2013,20:15:00,1.39E+09,27.35,Not available,Not available,Not available,0.245,28.6,27.24,Not available
2013-12-04T20:19:00+1000,4/12/2013,20:19:00,1.39E+09,Not available,177.6,0.266,Not available,Not available,Not available,Not available,
2013-12-04T20:29:00+1000,4/12/2013,20:29:00,1.39E+09,Not available,173.4,0.312,Not available,Not available,Not available,Not available,
2013-12-04T20:30:00+1000,4/12/2013,20:30:00,1.39E+09,27.33,Not available,Not available,Not available,0.226,28.69,27.24,Not available
2013-12-04T20:39:00+1000,4/12/2013,20:39:00,1.39E+09,Not available,172.2,0.345,Not available,Not available,Not available,Not available,
2013-12-04T20:45:00+1000,4/12/2013,20:45:00,1.39E+09,27.33,Not available,Not available,Not available,0.221,28.75,27.24,Not available
2013-12-04T20:49:00+1000,4/12/2013,20:49:00,1.39E+09,Not available,166.6,0.297,Not available,Not available,Not available,Not available,
2013-12-04T20:59:00+1000,4/12/2013,20:59:00,1.39E+09,Not available,162.7,0.329,Not available,Not available,Not available,Not available,
2013-12-04T21:00:00+1000,4/12/2013,21:00:00,1.39E+09,27.32,Not available,Not available,Not available,0.303,28.81,27.24,Not available
2013-12-04T21:09:00+1000,4/12/2013,21:09:00,1.39E+09,Not available,160.7,0.37,Not available,Not available,Not available,Not available,
2013-12-04T21:15:00+1000,4/12/2013,21:15:00,1.39E+09,27.34,Not available,Not available,Not available,0.221,28.86,27.24,Not available
2013-12-04T21:19:00+1000,4/12/2013,21:19:00,1.39E+09,Not available,159.6,0.39,Not available,Not available,Not available,Not available,
2013-12-04T21:29:00+1000,4/12/2013,21:29:00,1.39E+09,Not available,160.4,0.412,Not available,Not available,Not available,Not available,
2013-12-04T21:30:00+1000,4/12/2013,21:30:00,1.39E+09,27.34,Not available,Not available,Not available,0.245,28.89,27.25,Not available
2013-12-04T21:39:00+1000,4/12/2013,21:39:00,1.39E+09,Not available,154.3,0.39,Not available,Not available,Not available,Not available,
2013-12-04T21:45:00+1000,4/12/2013,21:45:00,1.39E+09,27.34,Not available,Not available,Not available,0.283,28.9,27.25,Not available
2013-12-04T21:49:00+1000,4/12/2013,21:49:00,1.39E+09,Not available,149.9,0.399,Not available,Not available,Not available,Not available,
2013-12-04T21:59:00+1000,4/12/2013,21:59:00,1.39E+09,Not available,151.9,0.448,Not available,Not available,Not available,Not available,
2013-12-04T22:00:00+1000,4/12/2013,22:00:00,1.39E+09,27.32,Not available,Not available,Not available,0.216,28.9,27.25,Not available
2013-12-04T22:09:00+1000,4/12/2013,22:09:00,1.39E+09,Not available,151.4,0.395,Not available,Not available,Not available,Not available,
2013-12-04T22:15:00+1000,4/12/2013,22:15:00,1.39E+09,27.3,Not available,Not available,Not available,0.25,28.88,27.25,Not available
2013-12-04T22:19:00+1000,4/12/2013,22:19:00,1.39E+09,Not available,150.6,0.43,Not available,Not available,Not available,Not available,
2013-12-04T22:29:00+1000,4/12/2013,22:29:00,1.39E+09,Not available,144.2,0.402,Not available,Not available,Not available,Not available,
2013-12-04T22:30:00+1000,4/12/2013,22:30:00,1.39E+09,27.28,Not available,Not available,Not available,0.261,28.84,27.25,Not available
2013-12-04T22:39:00+1000,4/12/2013,22:39:00,1.39E+09,Not available,143.4,0.433,Not available,Not available,Not available,Not available,
2013-12-04T22:45:00+1000,4/12/2013,22:45:00,1.39E+09,27.28,Not available,Not available,Not available,0.239,28.79,27.25,Not available
2013-12-04T22:49:00+1000,4/12/2013,22:49:00,1.39E+09,Not available,139.7,0.446,Not available,Not available,Not available,Not available,
2013-12-04T22:59:00+1000,4/12/2013,22:59:00,1.39E+09,Not available,138.1,0.379,Not available,Not available,Not available,Not available,
2013-12-04T23:00:00+1000,4/12/2013,23:00:00,1.39E+09,27.25,Not available,Not available,Not available,0.221,28.72,27.24,Not available
2013-12-04T23:09:00+1000,4/12/2013,23:09:00,1.39E+09,Not available,137,0.38,Not available,Not available,Not available,Not available,
2013-12-04T23:15:00+1000,4/12/2013,23:15:00,1.39E+09,27.24,Not available,Not available,Not available,0.261,28.64,27.24,Not available
2013-12-04T23:19:00+1000,4/12/2013,23:19:00,1.39E+09,Not available,135.8,0.393,Not available,Not available,Not available,Not available,
2013-12-04T23:29:00+1000,4/12/2013,23:29:00,1.39E+09,Not available,132.9,0.345,Not available,Not available,Not available,Not available,
2013-12-04T23:30:00+1000,4/12/2013,23:30:00,1.39E+09,27.25,Not available,Not available,Not available,0.244,28.53,27.24,Not available
2013-12-04T23:39:00+1000,4/12/2013,23:39:00,1.39E+09,Not available,132.2,0.356,Not available,Not available,Not available,Not available,
2013-12-04T23:45:00+1000,4/12/2013,23:45:00,1.39E+09,27.25,Not available,Not available,Not available,0.217,28.42,27.24,Not available
2013-12-04T23:49:00+1000,4/12/2013,23:49:00,1.39E+09,Not available,125.2,0.327,Not available,Not available,Not available,Not available,
2013-12-04T23:59:00+1000,4/12/2013,23:59:00,1.39E+09,Not available,124.8,0.354,Not available,Not available,Not available,Not available,
2013-12-05T00:00:00+1000,5/12/2013,0:00:00,1.39E+09,27.24,Not available,Not available,Not available,0.23,28.29,27.24,Not available
2013-12-05T00:09:00+1000,5/12/2013,0:09:00,1.39E+09,Not available,120.7,0.237,Not available,Not available,Not available,Not available,
2013-12-05T00:15:00+1000,5/12/2013,0:15:00,1.39E+09,27.23,Not available,Not available,Not available,0.207,28.16,27.24,Not available
2013-12-05T00:19:00+1000,5/12/2013,0:19:00,1.39E+09,Not available,115.6,0.264,Not available,Not available,Not available,Not available,
2013-12-05T00:29:00+1000,5/12/2013,0:29:00,1.39E+09,Not available,112.8,0.253,Not available,Not available,Not available,Not available,
2013-12-05T00:30:00+1000,5/12/2013,0:30:00,1.39E+09,27.22,Not available,Not available,Not available,0.209,28.02,27.24,Not available
2013-12-05T00:39:00+1000,5/12/2013,0:39:00,1.39E+09,Not available,112.2,0.272,Not available,Not available,Not available,Not available,
2013-12-05T00:45:00+1000,5/12/2013,0:45:00,1.39E+09,27.22,Not available,Not available,Not available,0.2,27.9,27.24,Not available
2013-12-05T00:49:00+1000,5/12/2013,0:49:00,1.39E+09,Not available,109,0.245,Not available,Not available,Not available,Not available,
2013-12-05T00:59:00+1000,5/12/2013,0:59:00,1.39E+09,Not available,120.2,0.203,Not available,Not available,Not available,Not available,
2013-12-05T01:00:00+1000,5/12/2013,1:00:00,1.39E+09,27.21,Not available,Not available,Not available,0.27,27.76,27.24,Not available
2013-12-05T01:09:00+1000,5/12/2013,1:09:00,1.39E+09,Not available,111.3,0.165,Not available,Not available,Not available,Not available,
2013-12-05T01:15:00+1000,5/12/2013,1:15:00,1.39E+09,27.21,Not available,Not available,Not available,0.193,27.64,27.24,Not available
2013-12-05T01:19:00+1000,5/12/2013,1:19:00,1.39E+09,Not available,100.1,0.182,Not available,Not available,Not available,Not available,
2013-12-05T01:29:00+1000,5/12/2013,1:29:00,1.39E+09,Not available,90.4,0.162,Not available,Not available,Not available,Not available,
2013-12-05T01:30:00+1000,5/12/2013,1:30:00,1.39E+09,27.2,Not available,Not available,Not available,0.218,27.52,27.23,Not available
2013-12-05T01:39:00+1000,5/12/2013,1:39:00,1.39E+09,Not available,101.7,0.157,Not available,Not available,Not available,Not available,
2013-12-05T01:45:00+1000,5/12/2013,1:45:00,1.39E+09,27.18,Not available,Not available,Not available,0.199,27.42,27.23,Not available
2013-12-05T01:49:00+1000,5/12/2013,1:49:00,1.39E+09,Not available,84.7,0.152,Not available,Not available,Not available,Not available,
2013-12-05T01:59:00+1000,5/12/2013,1:59:00,1.39E+09,Not available,77.9,0.1,Not available,Not available,Not available,Not available,
2013-12-05T02:00:00+1000,5/12/2013,2:00:00,1.39E+09,27.2,Not available,Not available,Not available,0.209,27.32,27.23,Not available
2013-12-05T02:09:00+1000,5/12/2013,2:09:00,1.39E+09,Not available,76,0.074,Not available,Not available,Not available,Not available,
2013-12-05T02:15:00+1000,5/12/2013,2:15:00,1.39E+09,27.21,Not available,Not available,Not available,0.198,27.22,27.23,Not available
2013-12-05T02:19:00+1000,5/12/2013,2:19:00,1.39E+09,Not available,84.9,0.056,Not available,Not available,Not available,Not available,
2013-12-05T02:29:00+1000,5/12/2013,2:29:00,1.39E+09,Not available,60.7,0.104,Not available,Not available,Not available,Not available,
2013-12-05T02:30:00+1000,5/12/2013,2:30:00,1.39E+09,27.2,Not available,Not available,Not available,0.193,27.13,27.23,Not available
2013-12-05T02:39:00+1000,5/12/2013,2:39:00,1.39E+09,Not available,35.7,0.057,Not available,Not available,Not available,Not available,
2013-12-05T02:45:00+1000,5/12/2013,2:45:00,1.39E+09,27.2,Not available,Not available,Not available,0.209,27.05,27.22,Not available
2013-12-05T02:49:00+1000,5/12/2013,2:49:00,1.39E+09,Not available,22.7,0.112,Not available,Not available,Not available,Not available,
2013-12-05T02:59:00+1000,5/12/2013,2:59:00,1.39E+09,Not available,16.1,0.101,Not available,Not available,Not available,Not available,
2013-12-05T03:00:00+1000,5/12/2013,3:00:00,1.39E+09,27.21,Not available,Not available,Not available,0.201,26.99,27.23,Not available
2013-12-05T03:09:00+1000,5/12/2013,3:09:00,1.39E+09,Not available,352.3,0.119,Not available,Not available,Not available,Not available,
2013-12-05T03:15:00+1000,5/12/2013,3:15:00,1.39E+09,27.21,Not available,Not available,Not available,0.368,26.93,27.22,Not available
